"";"za_nr";"doi";"version";"year";"respid";"ost_west";"german";"v12";"v19";"v20";"Authirtarn";"Authrit1";"Author3";"v125";"v126";"Author4";"v140";"v150";"v151";"v152";"v171";"v172";"v206";"v207";"Trustcourt";"TrustParl";"TrustMunicpl";"Trustarmy";"TrustJusticSys";"TrustGvt";"TrustPolice";"v237";"v238";"v239";"v240";"v241";"v242";"v243";"v244";"v245";"v246";"Proud";"Proud1";"Proud2";"v359";"v372";"v377";"v378";"v421";"v441";"v442";"v444";"v445";"v447";"v448";"v449";"v452";"v453";"v454";"v462";"v463";"v570";"v571";"v572";"v573";"v574";"v575";"v576";"v577";"v578";"v579";"religisness";"v617";"v618";"v619";"v620";"ReligLead";"TrueRelig";"Gd";"v625";"v626";"v627";"v628";"v635";"v636";"v637";"v638";"v639";"v640";"v641";"v642";"v643";"v644";"v645";"v646";"v647";"v665";"v670";"v672";"v673";"v674";"v681";"v688";"v725";"v726";"Age";"v730";"Sex";"Xtian";"Relig";"WrshpAttnd";"v741";"PrayFreq";"Student";"Employment";"v771";"Commute2";"v889";"v890";"Maritalstatus";"Immigrant1";"v1344";"v1374";"v1376";"v1377";"v1378";"v1379";"v1380";"v1381";"v1864";"v1865";"v1866";"v1910";"capipapi";"samptype";"splt80";"splt82";"splt88";"splt90";"splt94";"splt00";"splt06";"splt10";"splt12_1";"splt12_2";"splt12_3";"splt14_1";"splt14_2";"splt14_3";"wghtpt";"wghtpow";"wghtptow";"wghtht";"wghthow";"wghthtow";"FAC1_1"
"2090";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2090;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"VERY GOOD";NA;"F - LEFT";NA;NA;NA;NA;"COMPLETELY AGREE";"SECOND";"POSTMAT. MIXED TYPE";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"COMPLETELY DISAGREE";"COMPLETELY DISAGREE";"GREAT DEAL OF TRUST";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"BASIC LAW";NA;NA;NA;"WEAK IDENTIFICATION";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;61;"60-74 YEARS";"MALE";"PROT. FREE CHURCH";NA;NA;"LESS THAN 1X A YEAR";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;1;"1-4 EMPL.";"MARRIED, COHABITING";"YES";NA;"LOWER SAXONY";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008092;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,3462129022;1,190217285;0,412068580488455;0,336280345048249
"2091";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2091;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"G";NA;NA;NA;NA;"TEND TO AGREE";"SECOND";"MATERIALISTS";"SOMEWHAT LESS";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SCIENTIFIC ACHIEVM.";"BASIC LAW";"GERMAN PARLIAMENT";NA;"WEAK IDENTIFICATION";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;46;"45-59 YEARS";"FEMALE";"ROMAN CATHOLIC";NA;NA;NA;NA;NA;"LESS THAN PART-TIME";"HOUSEWIFE, -HUSBAND";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"BAVARIA";"50000-99999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008053;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,577021503666667;1,190217285;0,686780967480757;-0,0631779128091778
"2092";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2092;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"Z";NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"MATERIAL. MIXED TYPE";"VERY MUCH LESS";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"BASIC LAW";"ART AND LITERATURE";"ECONOMIC ACHIEVEMENT";NA;"VERY STRONG IDENT.";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;45;"45-59 YEARS";"MALE";"ROMAN CATHOLIC";NA;NA;"ONCE A DAY";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;7;"5-9 EMPL.";"DIVORCED";"YES";NA;"BAVARIA";"5000 -19999 INH.";NA;NA;NA;"5000-19999 INH.";NA;NA;2008057;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;0,0114195042476695
"2093";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2093;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;NA;NA;NA;NA;NA;"COMPLETELY AGREE";"MOST IMPORTANT";"MATERIAL. MIXED TYPE";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;NA;"COMPLETELY DISAGREE";"..";"..";"..";NA;"..";"..";"..";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";"NOT PROUD OF ANY";NA;NA;NA;NA;"NO IDENTIFICATION";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;72;"60-74 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;"SEVERAL TIMES A WEEK";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"WIDOWED";"YES";NA;"NORTH RHINE WESTPHA.";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008033;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;-1,59268801935876
"2094";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2094;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"Y";NA;NA;NA;NA;"TEND TO AGREE";"MOST IMPORTANT";"MATERIALISTS";"FAIR SHARE";"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"ATHLETES";"ECONOMIC ACHIEVEMENT";NA;NA;"VERY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;68;"60-74 YEARS";"MALE";"NO AFFILIATION";NA;NA;NA;NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"MECKLENB.-VORPOMMERN";"20000-49999 INH.";NA;NA;NA;"ZONE 2-4;<500000";NA;NA;2008150;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;0,843210564;0,589597235;0,497154617057191;-0,89397189138964
"2095";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2095;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"A";NA;NA;NA;NA;"COMPLETELY AGREE";"FOURTH";"POSTMAT. MIXED TYPE";"SOMEWHAT LESS";"MIDDLE CLASS";"..";NA;NA;"TEND TO DISAGREE";"COMPLETELY DISAGREE";"..";NA;"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"SCIENTIFIC ACHIEVM.";"ART AND LITERATURE";"ECONOMIC ACHIEVEMENT";NA;"VERY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;41;"30-44 YEARS";"FEMALE";"NO AFFILIATION";NA;NA;"NEVER";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;15;"10-19 EMPL.";"MARRIED, COHABITING";"YES";NA;"THURINGIA";"2000-4999 INH.";NA;NA;NA;"2000-4999 INH.";NA;NA;2008062;NA;"SEVERAL TIMES A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;0,843210564;0,589597235;0,497154617057191;NA
"2096";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2096;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"M";NA;NA;NA;NA;"TEND TO AGREE";"FOURTH";"MATERIAL. MIXED TYPE";NA;"WORKING CLASS";"..";NA;NA;"TEND TO DISAGREE";"COMPLETELY DISAGREE";"..";"NO TRUST AT ALL";"..";NA;"..";"NO TRUST AT ALL";"..";"SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"ATHLETES";"BASIC LAW";"SCIENTIFIC ACHIEVM.";NA;"WEAK IDENTIFICATION";"WEAK IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;22;"18-29 YEARS";"MALE";"NO AFFILIATION";NA;NA;"NEVER";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;NA;NA;"NEVER MARRIED";"YES";NA;"RHINELAND PALATINATE";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;>499999";NA;NA;2008015;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;-1,04505090386129
"2097";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2097;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"VERY BAD";NA;NA;NA;NA;NA;NA;"COMPLETELY AGREE";"SECOND";"MATERIALISTS";"SOMEWHAT LESS";"WORKING CLASS";"..";NA;NA;"COMPLETELY DISAGREE";"COMPLETELY DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SELECTED";"SOC.WELFARE ACHIEVM.";"BASIC LAW";"ART AND LITERATURE";NA;"VERY STRONG IDENT.";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;81;"75-89 YEARS";"FEMALE";"ROMAN CATHOLIC";NA;NA;"ONCE A DAY";NA;NA;"NOT WORKING";"HOUSEWIFE, -HUSBAND";NA;NA;NA;"WIDOWED";"NO";NA;"RHINELAND PALATINATE";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;>499999";NA;NA;2008015;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;0,0148716525996735
"2098";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2098;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;NA;NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"POSTMATERIALISTS";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO DISAGREE";NA;NA;NA;"..";NA;"..";"..";"..";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;78;"75-89 YEARS";"MALE";"ROMAN CATHOLIC";NA;NA;"NEVER";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"NORTH RHINE WESTPHA.";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;>499999";NA;NA;2008111;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;NA
"2099";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2099;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"Z";NA;NA;NA;NA;"TEND TO AGREE";"MOST IMPORTANT";"MATERIAL. MIXED TYPE";NA;"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO AGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"ART AND LITERATURE";"BASIC LAW";"ECONOMIC ACHIEVEMENT";NA;"WEAK IDENTIFICATION";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;71;"60-74 YEARS";"MALE";"PROTESTANT<EKD>";NA;NA;"NEVER";NA;NA;"LESS THAN PART-TIME";"RETIRED";NA;NA;NA;"MARRIED, COHABITING";"YES";NA;"HESSE";"5000 -19999 INH.";NA;NA;NA;"ZONE 2-4;>499999";NA;NA;2008026;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;0,8655322555;1,190217285;1,03017145122114;0,333745150523107
"2100";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2100;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"G";NA;NA;NA;NA;"COMPLETELY AGREE";"FOURTH";"POSTMATERIALISTS";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO DISAGREE";"TEND TO AGREE";"..";"..";"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"ART AND LITERATURE";"ECONOMIC ACHIEVEMENT";"ATHLETES";NA;"PRETTY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;41;"30-44 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;"SEVERAL TIMES A YEAR";NA;NA;"EMPLOYED, PART-TIME";NA;NA;30;"20-49 EMPL.";"MARRIED, COHABITING";"YES";NA;"MECKLENB.-VORPOMMERN";"5000 -19999 INH.";NA;NA;NA;"5000-19999 INH.";NA;NA;2008152;NA;"AT LEAST 1X A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;0,843210564;0,589597235;0,497154617057191;0,190296644317593
"2101";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2101;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"Z";NA;NA;NA;NA;"COMPLETELY AGREE";"MOST IMPORTANT";"MATERIALISTS";"FAIR SHARE";"MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"SCIENTIFIC ACHIEVM.";"BASIC LAW";"ART AND LITERATURE";NA;"VERY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;52;"45-59 YEARS";"FEMALE";"NO AFFILIATION";NA;NA;"1X TO 2X A YEAR";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;25;"20-49 EMPL.";"DIVORCED";"YES";NA;"NORTH RHINE WESTPHA.";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008107;NA;"SEVERAL TIMES A WEEK";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;1,731064511;1,190217285;2,06034290244227;-0,685464482003225
"2102";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2102;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"Z";NA;NA;NA;NA;"COMPLETELY AGREE";"SECOND";"POSTMAT. MIXED TYPE";"FAIR SHARE";"UPPER MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO AGREE";"..";"..";"..";NA;"..";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"BASIC LAW";"SOC.WELFARE ACHIEVM.";"SCIENTIFIC ACHIEVM.";NA;"PRETTY STRONG IDENT.";"VERY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"IT DEPENDS";NA;NA;62;"60-74 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;"SEVERAL TIMES A YEAR";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;85;"50-99 EMPL.";"MARRIED, COHABITING";"YES";NA;"NORTH RHINE WESTPHA.";"100000-499999 INH.";NA;NA;NA;"ZONE 1  ;<500000";NA;NA;2008033;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;NA;NA;NA;0,970650236003334
"2103";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2103;"NEW FEDERAL STATES";"YES, EXCLUSIVELY";"GOOD";NA;"M";NA;NA;NA;NA;"TEND TO AGREE";"SECOND";"MATERIALISTS";"MORE THAN FAIR SHARE";"NONE OF THESE";"..";NA;NA;"TEND TO AGREE";"TEND TO DISAGREE";"..";"NO TRUST AT ALL";"..";NA;"..";"..";"..";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"NOT SELECTED";"SCIENTIFIC ACHIEVM.";"ATHLETES";NA;NA;"NO IDENTIFICATION";"NO IDENTIFICATION";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NEED TO BE CAREFUL";NA;NA;73;"60-74 YEARS";"FEMALE";"PROTESTANT<EKD>";NA;NA;"NEVER";NA;NA;"NOT WORKING";"RETIRED";NA;NA;NA;"WIDOWED";"YES";NA;"SAXONY-ANHALT";"20000-49999 INH.";NA;NA;NA;"ZONE 2-4;<100000";NA;NA;2008070;NA;NA;"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";0,59300946;0,59300946;1,686421128;0,589597235;0,994309234114381;-1,32594642655304
"2104";"GGSS 1980-2014";"doi:10.4232/1.12574";"1.0.0 (2016-09-27)";"STUDY NO. 4600/4602";2104;"OLD FEDERAL STATES";"YES, EXCLUSIVELY";"PART GOOD, PART BAD";NA;"Z";NA;NA;NA;NA;"COMPLETELY AGREE";"THIRD";"POSTMATERIALISTS";"FAIR SHARE";"UPPER MIDDLE CLASS";"..";NA;NA;"TEND TO AGREE";"TEND TO AGREE";"..";"..";"GREAT DEAL OF TRUST";NA;"GREAT DEAL OF TRUST";"..";"..";"SELECTED";"NOT SELECTED";"NOT SELECTED";"NOT SELECTED";"SELECTED";"SELECTED";"NOT SELECTED";"BASIC LAW";"SCIENTIFIC ACHIEVM.";"ART AND LITERATURE";NA;"WEAK IDENTIFICATION";"PRETTY STRONG IDENT.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CAN TRUST MOST";NA;NA;43;"30-44 YEARS";"FEMALE";"ROMAN CATHOLIC";NA;NA;"SEVERAL TIMES A YEAR";NA;NA;"EMPLOYED, FULL-TIME";NA;NA;30;"20-49 EMPL.";"NEVER MARRIED";"YES";NA;"NORTH RHINE WESTPHA.";"5000 -19999 INH.";NA;NA;NA;"5000-19999 INH.";NA;NA;2008121;NA;"EVERY DAY";"CAPI";"S. OF INDIVIDUALS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NAP;NOT AVAILABLE";1,18324783;1,18324783;NA;NA;NA;1,06108187075274
